timestamp,node_id,pressure,water_temp,light_lux,tds_value,soil_moisture,air_temp,humidity,leaf_temp
2026-06-19 13:14:27,3750866944,101062.26,25.88,85.83,535.54,75.08,32.05,41.67,32.24
2026-06-19 13:16:31,3750866944,101059.05,25.88,85.0,504.96,74.95,32.05,41.83,32.05
2026-06-19 13:18:36,3750866944,101057.97,25.88,83.33,505.63,75.39,32.05,41.78,32.22
2026-06-19 13:20:40,3750866944,101051.57,26.0,81.67,515.58,75.39,32.06,41.68,32.25
2026-06-19 13:22:44,3750866944,101057.48,25.94,80.83,499.62,74.92,32.08,41.67,32.27
2026-06-19 13:24:48,3750866944,101047.84,26.0,80.0,505.93,75.32,32.08,41.79,32.27
2026-06-19 13:26:53,3750866944,101051.33,25.94,80.0,561.97,75.02,32.08,41.88,32.26
2026-06-19 13:28:57,3750866944,101047.59,26.0,78.33,537.31,74.85,32.07,41.83,32.26
2026-06-19 13:31:01,3750866944,101046.79,26.0,77.5,546.3,74.85,32.08,42.02,32.08
2026-06-19 13:33:06,3750866944,101044.65,26.06,76.67,508.4,74.85,32.1,41.9,32.28
2026-06-19 13:35:10,3750866944,101045.45,26.12,75.83,534.91,75.02,32.12,41.79,32.31
2026-06-19 13:37:14,3750866944,101041.17,26.12,75.0,447.56,74.71,32.11,41.9,32.3
2026-06-19 13:39:19,3750866944,101039.3,26.06,75.0,541.6,74.68,32.11,41.95,32.29
2026-06-19 13:41:23,3750866944,101036.91,26.12,75.0,467.59,74.24,32.11,42.01,33.24
2026-06-19 13:43:27,3750866944,101028.08,26.25,74.17,535.14,74.85,32.09,41.9,33.03
