#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id_board
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:14:20.227960158Z,28.16,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:19:21.273071723Z,28.27,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:24:22.225988092Z,25.93,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:29:23.275647886Z,27.52,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:34:24.231612058Z,26.44,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:39:25.287723501Z,27.66,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:44:26.349397299Z,27.53,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:49:27.40576878Z,26.54,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:54:28.354226139Z,25.39,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T15:59:29.41377Z,26.61,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:04:30.467205633Z,25.47,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:09:31.433890254Z,25.57,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:14:32.51281329Z,25.93,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:19:33.584903364Z,26.18,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:24:34.544081219Z,26.67,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:29:35.601688526Z,26.98,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T16:34:36.664712144Z,27.43,air_temp,sensor_measurements,9
