#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,freq,id_board,model_source
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:12:00Z,25.30956527192924,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:18:00Z,25.312245243672812,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:24:00Z,25.31577763764458,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:30:00Z,25.320198735937602,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:36:00Z,25.32553773919866,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:42:00Z,25.331815428414746,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:48:00Z,25.339042933922254,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-14T23:54:00Z,25.34722063113079,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:00:00Z,25.356337180106785,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:06:00Z,25.366368725412514,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:12:00Z,25.377278269877912,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:18:00Z,25.38901523388082,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:24:00Z,25.401515210103447,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:30:00Z,25.414699920050932,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:36:00Z,25.428477377567415,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:42:00Z,25.442742260576992,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:48:00Z,25.457376490731782,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T00:54:00Z,25.47225001722744,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:00:00Z,25.487221798797542,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:06:00Z,25.502140975245304,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:12:00Z,25.51684821741527,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:18:00Z,25.531177241777517,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:24:00Z,25.544956474231228,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:30:00Z,25.558010844827283,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:36:00Z,25.57016369411745,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:42:00Z,25.58123876938273,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:48:00Z,25.59106228795671,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T01:54:00Z,25.599465043977112,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T02:00:00Z,25.606284533299323,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T02:06:00Z,25.611367071354525,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T02:12:00Z,25.614569878025197,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T02:18:00Z,25.61576310392417,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T09:36:00Z,26.16045470496629,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T09:42:00Z,26.16278070068891,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T09:48:00Z,26.16112613388318,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T09:54:00Z,26.15561187205013,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:00:00Z,26.146394602188664,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:06:00Z,26.13366536971774,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:12:00Z,26.11764778406103,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:18:00Z,26.098595907629175,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:24:00Z,26.076791848240926,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:30:00Z,26.05254307791122,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:36:00Z,26.026179503460344,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:42:00Z,25.99805031751138,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:48:00Z,25.96852065992434,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T10:54:00Z,25.937968122150117,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:00:00Z,25.906779128487393,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:06:00Z,25.875345229236142,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:12:00Z,25.844059341970304,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:18:00Z,25.813311977320947,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:24:00Z,25.78348748609153,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:30:00Z,25.75496036433809,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:36:00Z,25.728091652229672,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:42:00Z,25.703225461645484,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:48:00Z,25.68068566626678,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T11:54:00Z,25.660772786286895,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:00:00Z,25.64376109777306,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:06:00Z,25.629895994392022,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:12:00Z,25.61939162707203,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:18:00Z,25.61242884379733,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:24:00Z,25.60915344919968,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-15T12:30:00Z,25.60967480028531,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:00:00Z,24.83664339344644,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:06:00Z,24.788393581559998,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:12:00Z,24.737350784670642,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:18:00Z,24.683811678424348,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:24:00Z,24.62808365940633,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:30:00Z,24.57048193472282,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:36:00Z,24.511326600874106,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:42:00Z,24.45093974169471,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:48:00Z,24.389642575867597,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T17:54:00Z,24.327752681343288,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T18:00:00Z,24.26558132513781,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T18:06:00Z,24.203430923196613,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:00:00Z,26.34785100266264,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:06:00Z,26.332210187444677,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:12:00Z,26.318646628939135,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:18:00Z,26.30697989273002,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:24:00Z,26.297022865046188,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:30:00Z,26.288584423835015,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:36:00Z,26.28147208152288,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:42:00Z,26.275494568374413,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:48:00Z,26.270464326602077,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T20:54:00Z,26.26619988646163,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:00:00Z,26.262528097604427,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:06:00Z,26.259286190657356,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:12:00Z,26.256323646557558,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:18:00Z,26.25350385354939,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:24:00Z,26.250705534483338,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:30:00Z,26.247823930057912,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:36:00Z,26.24477172673599,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:42:00Z,26.241479721196228,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:48:00Z,26.237897216441773,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T21:54:00Z,26.233992148034066,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:00:00Z,26.229750942286678,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:06:00Z,26.22517811143925,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:12:00Z,26.220295593854942,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:18:00Z,26.215141850907234,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:24:00Z,26.209770734333343,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:30:00Z,26.20425014152382,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:36:00Z,26.19866047775115,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:42:00Z,26.193092947681475,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:48:00Z,26.18764769941322,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T22:54:00Z,26.182431847244292,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:00:00Z,26.177557399488933,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:06:00Z,26.173139119985027,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:12:00Z,26.16929235182861,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:18:00Z,26.166130832601986,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:24:00Z,26.163764530419506,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:30:00Z,26.162297529872102,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:36:00Z,26.161825996161866,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:42:00Z,26.16243624477446,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:48:00Z,26.164202942723605,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-17T23:54:00Z,26.167187466012695,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:00:00Z,26.171436435550827,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:06:00Z,26.17698045209154,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:12:00Z,26.183833047808974,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:18:00Z,26.191989870056624,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:24:00Z,26.20142810944296,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:30:00Z,26.212106181705867,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:36:00Z,26.22396366966574,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:42:00Z,26.236921528229267,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:48:00Z,26.25088255244794,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T00:54:00Z,26.265732105004457,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:00:00Z,26.281339096531216,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:06:00Z,26.29755720898774,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:12:00Z,26.314226349248358,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:18:00Z,26.33117431696228,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:24:00Z,26.348218668415413,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:30:00Z,26.365168754995267,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:36:00Z,26.38182791342539,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:42:00Z,26.3979957818939,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:48:00Z,26.413470715178356,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T01:54:00Z,26.42805227044651,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:00:00Z,26.441543733569084,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:06:00Z,26.453754656180788,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:12:00Z,26.4645033720386,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:18:00Z,26.473619462460004,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:24:00Z,26.48094613965776,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:30:00Z,26.486342518699725,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:36:00Z,26.48968574866812,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:42:00Z,26.49087297605433,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:48:00Z,26.489823114072923,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
,,0,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-18T02:54:00Z,26.486478394611197,air_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_A
